cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,10/26/20,GA-2,Sanford D. Bishop Jr.,Don Cole,2,CANTOR (analysis of comparable disticts),29.34302,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-2,Sanford D. Bishop Jr.,Don Cole,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-14,(unopposed),Marjorie Taylor Greene,4,Expert ratings adjusted for national environment,19.79978,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-14,(unopposed),Marjorie Taylor Greene,3,Fundamentals (non-polling factors),-100,1.439034,1.439034,1.439034,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-14,(unopposed),Marjorie Taylor Greene,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-14,(unopposed),Marjorie Taylor Greene,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-13,David Scott,Becky E. Hites,4,Expert ratings adjusted for national environment,40.08804,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-13,David Scott,Becky E. Hites,3,Fundamentals (non-polling factors),39.61283,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-13,David Scott,Becky E. Hites,2,CANTOR (analysis of comparable disticts),59.60963,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-13,David Scott,Becky E. Hites,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-12,Liz Johnson,Rick Allen,4,Expert ratings adjusted for national environment,-27.98001,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-12,Liz Johnson,Rick Allen,3,Fundamentals (non-polling factors),-26.22279,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-12,Liz Johnson,Rick Allen,2,CANTOR (analysis of comparable disticts),-21.02317,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-12,Liz Johnson,Rick Allen,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-1,Joyce Marie Griggs,Buddy Carter,4,Expert ratings adjusted for national environment,-28.5799,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-1,Joyce Marie Griggs,Buddy Carter,3,Fundamentals (non-polling factors),-26.99443,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-1,Joyce Marie Griggs,Buddy Carter,2,CANTOR (analysis of comparable disticts),-21.22104,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-1,Joyce Marie Griggs,Buddy Carter,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-11,Dana Barrett,Barry Loudermilk,4,Expert ratings adjusted for national environment,-27.40829,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-11,Dana Barrett,Barry Loudermilk,3,Fundamentals (non-polling factors),-23.48387,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-11,Dana Barrett,Barry Loudermilk,2,CANTOR (analysis of comparable disticts),-37.2395,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-11,Dana Barrett,Barry Loudermilk,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-10,Tabitha Johnson-Green,Jody Hice,4,Expert ratings adjusted for national environment,-36.7388,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-10,Tabitha Johnson-Green,Jody Hice,3,Fundamentals (non-polling factors),-35.11559,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-10,Tabitha Johnson-Green,Jody Hice,2,CANTOR (analysis of comparable disticts),-34.1179,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,GA-10,Tabitha Johnson-Green,Jody Hice,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-9,Darren Soto,William P. Olson,4,Expert ratings adjusted for national environment,21.85509,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-9,Darren Soto,William P. Olson,3,Fundamentals (non-polling factors),11.06495,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-9,Darren Soto,William P. Olson,2,CANTOR (analysis of comparable disticts),28.18399,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-9,Darren Soto,William P. Olson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-8,Jim Kennedy,Bill Posey,4,Expert ratings adjusted for national environment,-30.28593,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-8,Jim Kennedy,Bill Posey,3,Fundamentals (non-polling factors),-28.5612,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-8,Jim Kennedy,Bill Posey,2,CANTOR (analysis of comparable disticts),-26.06209,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-8,Jim Kennedy,Bill Posey,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-7,Stephanie Murphy,Leo Valentin,4,Expert ratings adjusted for national environment,21.39638,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-7,Stephanie Murphy,Leo Valentin,3,Fundamentals (non-polling factors),13.30716,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-7,Stephanie Murphy,Leo Valentin,2,CANTOR (analysis of comparable disticts),20.12742,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-7,Stephanie Murphy,Leo Valentin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-6,Clint Curtis,Michael Waltz,4,Expert ratings adjusted for national environment,-29.65068,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-6,Clint Curtis,Michael Waltz,3,Fundamentals (non-polling factors),-28.56754,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-6,Clint Curtis,Michael Waltz,2,CANTOR (analysis of comparable disticts),-19.48745,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-6,Clint Curtis,Michael Waltz,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-5,Al Lawson,Gary Adler,4,Expert ratings adjusted for national environment,32.54619,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-5,Al Lawson,Gary Adler,3,Fundamentals (non-polling factors),32.96552,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-5,Al Lawson,Gary Adler,2,CANTOR (analysis of comparable disticts),44.12542,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-5,Al Lawson,Gary Adler,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-4,Donna Deegan,John Rutherford,4,Expert ratings adjusted for national environment,-25.99682,0,0,1.886442,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-4,Donna Deegan,John Rutherford,3,Fundamentals (non-polling factors),-26.57571,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-4,Donna Deegan,John Rutherford,2,CANTOR (analysis of comparable disticts),-23.54054,0,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-4,Donna Deegan,John Rutherford,1,Polls adjusted for house effects & other factors,-21.08739,2.343236,2.343236,2.343236,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-3,Adam Christensen,Kat Cammack,4,Expert ratings adjusted for national environment,-23.96561,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-3,Adam Christensen,Kat Cammack,3,Fundamentals (non-polling factors),-18.54535,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-3,Adam Christensen,Kat Cammack,2,CANTOR (analysis of comparable disticts),-12.11461,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-3,Adam Christensen,Kat Cammack,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-27,Donna E. Shalala,Maria Elvira Salazar,4,Expert ratings adjusted for national environment,13.90648,0,0,1.328408,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-27,Donna E. Shalala,Maria Elvira Salazar,3,Fundamentals (non-polling factors),3.233039,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-27,Donna E. Shalala,Maria Elvira Salazar,2,CANTOR (analysis of comparable disticts),18.7163,.7756085,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-27,Donna E. Shalala,Maria Elvira Salazar,1,Polls adjusted for house effects & other factors,1.861443,1.224391,1.224391,1.224391,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-26,Debbie Mucarsel-Powell,Carlos Gimenez,4,Expert ratings adjusted for national environment,2.017328,0,0,.9933324,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-26,Debbie Mucarsel-Powell,Carlos Gimenez,3,Fundamentals (non-polling factors),13.66633,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-26,Debbie Mucarsel-Powell,Carlos Gimenez,2,CANTOR (analysis of comparable disticts),17.72004,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-26,Debbie Mucarsel-Powell,Carlos Gimenez,1,Polls adjusted for house effects & other factors,-1.510189,.5525736,.5525736,.5525736,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-25,(unopposed),Mario Diaz-Balart,4,Expert ratings adjusted for national environment,19.79978,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-25,(unopposed),Mario Diaz-Balart,3,Fundamentals (non-polling factors),-100,1.439034,1.439034,1.439034,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-25,(unopposed),Mario Diaz-Balart,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-25,(unopposed),Mario Diaz-Balart,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-24,Frederica Wilson,Lavern Spicer,4,Expert ratings adjusted for national environment,64.54468,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-24,Frederica Wilson,Lavern Spicer,3,Fundamentals (non-polling factors),64.26556,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-24,Frederica Wilson,Lavern Spicer,2,CANTOR (analysis of comparable disticts),82.50874,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-24,Frederica Wilson,Lavern Spicer,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-23,Debbie Wasserman Schultz,Carla Spalding,4,Expert ratings adjusted for national environment,24.74142,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-23,Debbie Wasserman Schultz,Carla Spalding,3,Fundamentals (non-polling factors),23.78365,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-23,Debbie Wasserman Schultz,Carla Spalding,2,CANTOR (analysis of comparable disticts),42.6622,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-23,Debbie Wasserman Schultz,Carla Spalding,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-22,Ted Deutch,James Pruden,4,Expert ratings adjusted for national environment,25.20437,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-22,Ted Deutch,James Pruden,3,Fundamentals (non-polling factors),25.75141,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-22,Ted Deutch,James Pruden,2,CANTOR (analysis of comparable disticts),31.39753,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-22,Ted Deutch,James Pruden,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-2,Kim O'Connor,Neal Dunn,4,Expert ratings adjusted for national environment,-69.14023,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-2,Kim O'Connor,Neal Dunn,3,Fundamentals (non-polling factors),-69.14023,1.439034,1.439034,1.439034,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-2,Kim O'Connor,Neal Dunn,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-2,Kim O'Connor,Neal Dunn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-21,Lois Frankel,Laura Loomer,4,Expert ratings adjusted for national environment,23.42188,0,0,1.328247,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-21,Lois Frankel,Laura Loomer,3,Fundamentals (non-polling factors),20.35074,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-21,Lois Frankel,Laura Loomer,2,CANTOR (analysis of comparable disticts),22.1208,.7759299,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-21,Lois Frankel,Laura Loomer,1,Polls adjusted for house effects & other factors,28.40316,1.22407,1.22407,1.22407,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-20,Alcee L. Hastings,Greg Musselwhite,4,Expert ratings adjusted for national environment,63.71988,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-20,Alcee L. Hastings,Greg Musselwhite,3,Fundamentals (non-polling factors),63.85124,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-20,Alcee L. Hastings,Greg Musselwhite,2,CANTOR (analysis of comparable disticts),78.27367,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-20,Alcee L. Hastings,Greg Musselwhite,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-19,Cindy Lyn Banyai,Byron Donalds,4,Expert ratings adjusted for national environment,-28.18577,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-19,Cindy Lyn Banyai,Byron Donalds,3,Fundamentals (non-polling factors),-26.62557,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-19,Cindy Lyn Banyai,Byron Donalds,2,CANTOR (analysis of comparable disticts),-19.9692,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-19,Cindy Lyn Banyai,Byron Donalds,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-18,Pam Keith,Brian Mast,4,Expert ratings adjusted for national environment,-13.76013,0,0,1.368379,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-18,Pam Keith,Brian Mast,3,Fundamentals (non-polling factors),-17.46472,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-18,Pam Keith,Brian Mast,2,CANTOR (analysis of comparable disticts),-7.209702,.6954658,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-18,Pam Keith,Brian Mast,1,Polls adjusted for house effects & other factors,-4.472862,1.304534,1.304534,1.304534,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-17,Allen Ellison,W. Gregory Steube,4,Expert ratings adjusted for national environment,-30.94442,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-17,Allen Ellison,W. Gregory Steube,3,Fundamentals (non-polling factors),-28.7241,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-17,Allen Ellison,W. Gregory Steube,2,CANTOR (analysis of comparable disticts),-31.35141,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-17,Allen Ellison,W. Gregory Steube,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-16,Margaret Good,Vern Buchanan,4,Expert ratings adjusted for national environment,-13.76013,0,0,1.737244,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-16,Margaret Good,Vern Buchanan,3,Fundamentals (non-polling factors),-6.210303,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-16,Margaret Good,Vern Buchanan,2,CANTOR (analysis of comparable disticts),-9.065934,0,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-16,Margaret Good,Vern Buchanan,1,Polls adjusted for house effects & other factors,-8.13636,2.044099,2.044099,2.044099,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-15,Alan Cohn,Scott Franklin,4,Expert ratings adjusted for national environment,-8.397673,0,0,1.816263,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-15,Alan Cohn,Scott Franklin,3,Fundamentals (non-polling factors),-2.71259,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-15,Alan Cohn,Scott Franklin,2,CANTOR (analysis of comparable disticts),-1.878823,0,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-15,Alan Cohn,Scott Franklin,1,Polls adjusted for house effects & other factors,-7.178646,2.202531,2.202531,2.202531,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-14,Kathy Castor,Christine Y. Quinn,4,Expert ratings adjusted for national environment,28.93023,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-14,Kathy Castor,Christine Y. Quinn,3,Fundamentals (non-polling factors),29.98164,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-14,Kathy Castor,Christine Y. Quinn,2,CANTOR (analysis of comparable disticts),34.22034,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-14,Kathy Castor,Christine Y. Quinn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-13,Charlie Crist,Anna Paulina Luna,4,Expert ratings adjusted for national environment,22.21545,0,0,1.353026,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-13,Charlie Crist,Anna Paulina Luna,3,Fundamentals (non-polling factors),7.381892,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-13,Charlie Crist,Anna Paulina Luna,2,CANTOR (analysis of comparable disticts),11.10246,.7262499,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-13,Charlie Crist,Anna Paulina Luna,1,Polls adjusted for house effects & other factors,16.73019,1.27375,1.27375,1.27375,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-12,Kimberly Walker,Gus M. Bilirakis,4,Expert ratings adjusted for national environment,-29.17225,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-12,Kimberly Walker,Gus M. Bilirakis,3,Fundamentals (non-polling factors),-27.70934,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-12,Kimberly Walker,Gus M. Bilirakis,2,CANTOR (analysis of comparable disticts),-21.61369,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-12,Kimberly Walker,Gus M. Bilirakis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-1,Phil Ehr,Matt Gaetz,4,Expert ratings adjusted for national environment,-35.06206,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-1,Phil Ehr,Matt Gaetz,3,Fundamentals (non-polling factors),-31.52419,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-1,Phil Ehr,Matt Gaetz,2,CANTOR (analysis of comparable disticts),-48.07173,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-1,Phil Ehr,Matt Gaetz,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-11,Dana Marie Cottrell,Daniel Webster,4,Expert ratings adjusted for national environment,-37.6727,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-11,Dana Marie Cottrell,Daniel Webster,3,Fundamentals (non-polling factors),-35.82103,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-11,Dana Marie Cottrell,Daniel Webster,2,CANTOR (analysis of comparable disticts),-37.05555,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-11,Dana Marie Cottrell,Daniel Webster,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-10,Val Demings,Vennia Francois,4,Expert ratings adjusted for national environment,33.15314,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-10,Val Demings,Vennia Francois,3,Fundamentals (non-polling factors),33.75909,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-10,Val Demings,Vennia Francois,2,CANTOR (analysis of comparable disticts),43.2727,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,FL-10,Val Demings,Vennia Francois,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,DE-1,Lisa Blunt Rochester,Lee Murphy,4,Expert ratings adjusted for national environment,23.36501,0,0,1.375906,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,DE-1,Lisa Blunt Rochester,Lee Murphy,3,Fundamentals (non-polling factors),26.37015,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,DE-1,Lisa Blunt Rochester,Lee Murphy,2,CANTOR (analysis of comparable disticts),20.91488,.6803744,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,DE-1,Lisa Blunt Rochester,Lee Murphy,1,Polls adjusted for house effects & other factors,22.21901,1.319626,1.319626,1.319626,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-5,Jahana Hayes,David Sullivan,4,Expert ratings adjusted for national environment,20.91783,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-5,Jahana Hayes,David Sullivan,3,Fundamentals (non-polling factors),14.73992,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-5,Jahana Hayes,David Sullivan,2,CANTOR (analysis of comparable disticts),21.16818,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-5,Jahana Hayes,David Sullivan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-4,Jim Himes,Jonathan Riddle,4,Expert ratings adjusted for national environment,26.71183,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-4,Jim Himes,Jonathan Riddle,3,Fundamentals (non-polling factors),26.93065,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-4,Jim Himes,Jonathan Riddle,2,CANTOR (analysis of comparable disticts),37.44132,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-4,Jim Himes,Jonathan Riddle,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-3,Rosa L. DeLauro,Margaret Streicker,4,Expert ratings adjusted for national environment,24.81813,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-3,Rosa L. DeLauro,Margaret Streicker,3,Fundamentals (non-polling factors),24.59599,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-3,Rosa L. DeLauro,Margaret Streicker,2,CANTOR (analysis of comparable disticts),36.76466,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-3,Rosa L. DeLauro,Margaret Streicker,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-2,Joe Courtney,Justin Anderson,4,Expert ratings adjusted for national environment,22.56687,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-2,Joe Courtney,Justin Anderson,3,Fundamentals (non-polling factors),22.98787,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-2,Joe Courtney,Justin Anderson,2,CANTOR (analysis of comparable disticts),22.62864,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-2,Joe Courtney,Justin Anderson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-1,John B. Larson,Mary Fay,4,Expert ratings adjusted for national environment,28.77565,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-1,John B. Larson,Mary Fay,3,Fundamentals (non-polling factors),28.7473,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-1,John B. Larson,Mary Fay,2,CANTOR (analysis of comparable disticts),42.96284,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CT-1,John B. Larson,Mary Fay,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CO-7,Ed Perlmutter,Casper Stockham,4,Expert ratings adjusted for national environment,22.81357,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CO-7,Ed Perlmutter,Casper Stockham,3,Fundamentals (non-polling factors),22.50234,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CO-7,Ed Perlmutter,Casper Stockham,2,CANTOR (analysis of comparable disticts),30.04567,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CO-7,Ed Perlmutter,Casper Stockham,1,Polls adjusted for house effects & other factors,,0,0,0,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CO-6,Jason Crow,Steve House,4,Expert ratings adjusted for national environment,20.6557,0,0,.7177314,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CO-6,Jason Crow,Steve House,3,Fundamentals (non-polling factors),15.80805,0,1.284435,1.284435,40000,13:29:47 26 Oct 2020
2020,House,10/26/20,CO-6,Jason Crow,Steve House,2,CANTOR (analysis of comparable disticts),23.93079,.8358126,.1545999,.1545999,40000,13:29:47 26 Oct 2020
